client_id,full_name,client_tier,transaction_date,amount_usd,cumulative_inflows
92,Amy Lopez,UHNW,2024-10-11,116369.3,3357539.32
92,Amy Lopez,UHNW,2024-11-27,75231.54,3432770.86
92,Amy Lopez,UHNW,2024-12-30,224838.61,3657609.47
92,Amy Lopez,UHNW,2025-01-28,172960.27,3830569.74
92,Amy Lopez,UHNW,2025-01-29,129252.14,3959821.88
92,Amy Lopez,UHNW,2025-02-05,1118809.39,5078631.27
92,Amy Lopez,UHNW,2025-02-12,163073.31,5241704.58
92,Amy Lopez,UHNW,2025-03-16,567355.97,5809060.55
92,Amy Lopez,UHNW,2025-03-24,327395.85,6136456.4
92,Amy Lopez,UHNW,2025-06-20,154508.52,6290964.92
92,Amy Lopez,UHNW,2025-06-20,124880.36,6415845.28
92,Amy Lopez,UHNW,2025-06-25,116162.83,6532008.11
92,Amy Lopez,UHNW,2025-07-18,79461.03,6611469.14
92,Amy Lopez,UHNW,2025-08-02,1060264.71,7671733.85
92,Amy Lopez,UHNW,2025-08-29,152554.85,7824288.7
92,Amy Lopez,UHNW,2025-08-31,1850264.72,9674553.42
92,Amy Lopez,UHNW,2025-09-15,51734.17,9726287.59
92,Amy Lopez,UHNW,2025-09-24,1673252.79,11399540.38
92,Amy Lopez,UHNW,2025-10-02,3859856.4,15259396.78
92,Amy Lopez,UHNW,2025-10-07,4060865.17,19320261.95
92,Amy Lopez,UHNW,2025-10-10,68470.54,19388732.49
92,Amy Lopez,UHNW,2025-10-10,799144.02,20187876.51
92,Amy Lopez,UHNW,2025-10-12,102956.67,20290833.18
92,Amy Lopez,UHNW,2025-10-18,4141415.52,24432248.7
92,Amy Lopez,UHNW,2025-10-25,4346784.82,28779033.52
92,Amy Lopez,UHNW,2025-10-27,147783.26,28926816.78
92,Amy Lopez,UHNW,2025-10-29,3623890.66,32550707.44
92,Amy Lopez,UHNW,2025-10-30,2295002.62,34845710.06
92,Amy Lopez,UHNW,2025-11-01,3701180.83,38546890.89
92,Amy Lopez,UHNW,2025-11-02,52253.66,38599144.55
92,Amy Lopez,UHNW,2025-11-03,4663971.91,43263116.46
92,Amy Lopez,UHNW,2025-11-10,191619.74,43454736.2
92,Amy Lopez,UHNW,2025-11-11,185614.9,43640351.1
92,Amy Lopez,UHNW,2025-11-15,2442781.31,46083132.41
92,Amy Lopez,UHNW,2025-11-17,1784779.75,47867912.16
92,Amy Lopez,UHNW,2025-11-24,739350.82,48607262.98
92,Amy Lopez,UHNW,2025-12-08,5150042.4,53757305.38
92,Amy Lopez,UHNW,2025-12-09,3913143.34,57670448.72
92,Amy Lopez,UHNW,2025-12-13,3403155.35,61073604.07
92,Amy Lopez,UHNW,2025-12-18,473911.33,61547515.4
92,Amy Lopez,UHNW,2025-12-20,3437168.98,64984684.38
92,Amy Lopez,UHNW,2025-12-22,641095.4,65625779.78
92,Amy Lopez,UHNW,2025-12-25,3871975.41,69497755.19
93,Dalton Jones,HNW,2025-09-14,221852.01,221852.01
93,Dalton Jones,HNW,2025-09-15,121675.56,343527.57
94,Anna Smith,HNW,2023-06-24,61278.11,61278.11
94,Anna Smith,HNW,2024-05-28,138220.21,199498.32
94,Anna Smith,HNW,2024-07-08,168974.54,368472.86
94,Anna Smith,HNW,2025-01-29,146547.57,515020.43
94,Anna Smith,HNW,2025-03-08,168108.34,683128.77
94,Anna Smith,HNW,2025-08-16,57787.77,740916.54
94,Anna Smith,HNW,2025-08-26,108139.59,849056.13
94,Anna Smith,HNW,2025-12-10,87080.21,936136.34
94,Anna Smith,HNW,2025-12-14,177539.46,1113675.8
95,Barbara Mccoy,VHNW,2024-07-04,177881.74,177881.74
95,Barbara Mccoy,VHNW,2024-08-04,318488.81,496370.55
95,Barbara Mccoy,VHNW,2024-08-06,372025.31,868395.86
95,Barbara Mccoy,VHNW,2024-08-10,220962.48,1089358.34
95,Barbara Mccoy,VHNW,2024-08-23,352687.33,1442045.67
95,Barbara Mccoy,VHNW,2024-09-17,60029.15,1502074.82
95,Barbara Mccoy,VHNW,2024-10-05,194197.24,1696272.06
95,Barbara Mccoy,VHNW,2024-10-21,627760.75,2324032.81
95,Barbara Mccoy,VHNW,2024-11-14,206114.68,2530147.49
95,Barbara Mccoy,VHNW,2024-11-27,79314.37,2609461.86
95,Barbara Mccoy,VHNW,2024-11-30,558543.14,3168005.0
95,Barbara Mccoy,VHNW,2024-12-10,193440.46,3361445.46
95,Barbara Mccoy,VHNW,2024-12-25,696986.32,4058431.78
95,Barbara Mccoy,VHNW,2025-01-02,298919.15,4357350.93
95,Barbara Mccoy,VHNW,2025-01-11,794088.16,5151439.09
95,Barbara Mccoy,VHNW,2025-01-13,923912.39,6075351.48
95,Barbara Mccoy,VHNW,2025-01-16,563851.73,6639203.21
95,Barbara Mccoy,VHNW,2025-01-24,389715.06,7028918.27
95,Barbara Mccoy,VHNW,2025-02-05,364579.33,7393497.6
95,Barbara Mccoy,VHNW,2025-03-09,503914.64,7897412.24
95,Barbara Mccoy,VHNW,2025-03-14,621943.27,8519355.51
95,Barbara Mccoy,VHNW,2025-03-24,675613.35,9194968.86
95,Barbara Mccoy,VHNW,2025-03-30,269599.33,9464568.19
95,Barbara Mccoy,VHNW,2025-05-03,683954.88,10148523.07
95,Barbara Mccoy,VHNW,2025-05-08,359127.03,10507650.1
95,Barbara Mccoy,VHNW,2025-05-15,331997.94,10839648.04
95,Barbara Mccoy,VHNW,2025-06-02,825527.25,11665175.29
95,Barbara Mccoy,VHNW,2025-06-13,701936.53,12367111.82
95,Barbara Mccoy,VHNW,2025-06-30,733257.74,13100369.56
95,Barbara Mccoy,VHNW,2025-07-05,68202.47,13168572.03
95,Barbara Mccoy,VHNW,2025-08-03,354550.33,13523122.36
95,Barbara Mccoy,VHNW,2025-08-08,348339.86,13871462.22
95,Barbara Mccoy,VHNW,2025-08-12,62869.45,13934331.67
95,Barbara Mccoy,VHNW,2025-08-16,460200.56,14394532.23
95,Barbara Mccoy,VHNW,2025-09-29,771997.32,15166529.55
95,Barbara Mccoy,VHNW,2025-10-03,96720.05,15263249.6
95,Barbara Mccoy,VHNW,2025-10-09,417096.02,15680345.62
95,Barbara Mccoy,VHNW,2025-10-15,390772.57,16071118.19
95,Barbara Mccoy,VHNW,2025-10-25,967018.55,17038136.74
95,Barbara Mccoy,VHNW,2025-11-03,378721.51,17416858.25
95,Barbara Mccoy,VHNW,2025-11-17,256810.44,17673668.69
95,Barbara Mccoy,VHNW,2025-12-01,623994.41,18297663.1
95,Barbara Mccoy,VHNW,2025-12-17,506001.97,18803665.07
96,Sharon Mcdonald,VHNW,2025-01-28,1288710.47,1288710.47
96,Sharon Mcdonald,VHNW,2025-03-06,69173.36,1357883.83
96,Sharon Mcdonald,VHNW,2025-03-26,117444.15,1475327.98
96,Sharon Mcdonald,VHNW,2025-04-04,446549.59,1921877.57
96,Sharon Mcdonald,VHNW,2025-04-07,1273552.08,3195429.65
96,Sharon Mcdonald,VHNW,2025-04-28,155016.59,3350446.24
96,Sharon Mcdonald,VHNW,2025-05-09,729713.48,4080159.72
96,Sharon Mcdonald,VHNW,2025-05-24,1254883.76,5335043.48
96,Sharon Mcdonald,VHNW,2025-06-10,1344348.21,6679391.69
96,Sharon Mcdonald,VHNW,2025-06-25,1301109.57,7980501.26
96,Sharon Mcdonald,VHNW,2025-06-28,335107.79,8315609.05
96,Sharon Mcdonald,VHNW,2025-07-03,1241041.25,9556650.3
96,Sharon Mcdonald,VHNW,2025-07-07,580889.36,10137539.66
96,Sharon Mcdonald,VHNW,2025-08-07,527385.61,10664925.27
96,Sharon Mcdonald,VHNW,2025-08-11,1097184.14,11762109.41
96,Sharon Mcdonald,VHNW,2025-08-18,1339522.89,13101632.3
96,Sharon Mcdonald,VHNW,2025-08-18,329304.17,13430936.47
96,Sharon Mcdonald,VHNW,2025-08-19,987829.35,14418765.82
96,Sharon Mcdonald,VHNW,2025-08-27,1229597.3,15648363.12
96,Sharon Mcdonald,VHNW,2025-09-27,65633.17,15713996.29
96,Sharon Mcdonald,VHNW,2025-09-29,365232.42,16079228.71
96,Sharon Mcdonald,VHNW,2025-10-22,327261.52,16406490.23
96,Sharon Mcdonald,VHNW,2025-11-04,544474.89,16950965.12
96,Sharon Mcdonald,VHNW,2025-12-01,1104308.25,18055273.37
96,Sharon Mcdonald,VHNW,2025-12-03,1295170.78,19350444.15
96,Sharon Mcdonald,VHNW,2025-12-23,1220108.72,20570552.87
97,Anthony Carter,UHNW,2024-01-23,7178280.61,7178280.61
97,Anthony Carter,UHNW,2024-04-04,6223731.84,13402012.45
97,Anthony Carter,UHNW,2024-04-13,10147495.86,23549508.31
97,Anthony Carter,UHNW,2024-05-25,11411819.37,34961327.68
97,Anthony Carter,UHNW,2024-07-26,2257049.11,37218376.79
97,Anthony Carter,UHNW,2024-12-24,3116463.25,40334840.04
97,Anthony Carter,UHNW,2025-03-21,11511307.18,51846147.22
97,Anthony Carter,UHNW,2025-04-01,9194034.79,61040182.01
97,Anthony Carter,UHNW,2025-09-05,9643075.41,70683257.42
97,Anthony Carter,UHNW,2025-10-21,2123944.66,72807202.08
97,Anthony Carter,UHNW,2025-11-11,7504630.41,80311832.49
97,Anthony Carter,UHNW,2025-12-14,6310618.85,86622451.34
98,John Shepard,HNW,2024-11-24,95859.16,95859.16
98,John Shepard,HNW,2024-12-13,56533.49,152392.65
98,John Shepard,HNW,2024-12-22,102759.77,255152.42
98,John Shepard,HNW,2025-03-28,90170.58,345323.0
98,John Shepard,HNW,2025-05-23,52392.35,397715.35
98,John Shepard,HNW,2025-06-25,67127.39,464842.74
98,John Shepard,HNW,2025-07-07,54253.05,519095.79
98,John Shepard,HNW,2025-07-13,89114.22,608210.01
98,John Shepard,HNW,2025-07-14,58306.97,666516.98
98,John Shepard,HNW,2025-07-21,98120.92,764637.9
98,John Shepard,HNW,2025-10-08,103560.88,868198.78
98,John Shepard,HNW,2025-10-13,66527.85,934726.63
98,John Shepard,HNW,2025-10-15,103269.81,1037996.44
99,Jake Williams,VHNW,2024-07-15,1426231.68,1426231.68
99,Jake Williams,VHNW,2024-08-03,1174406.83,2600638.51
99,Jake Williams,VHNW,2024-08-12,77944.99,2678583.5
99,Jake Williams,VHNW,2024-09-11,414415.11,3092998.61
99,Jake Williams,VHNW,2024-10-09,604249.81,3697248.42
99,Jake Williams,VHNW,2024-10-09,1414399.97,5111648.39
99,Jake Williams,VHNW,2024-11-13,2144822.18,7256470.57
99,Jake Williams,VHNW,2024-12-29,1899344.23,9155814.8
99,Jake Williams,VHNW,2025-04-17,2001509.36,11157324.16
99,Jake Williams,VHNW,2025-08-30,2082383.1,13239707.26
99,Jake Williams,VHNW,2025-09-18,1597873.81,14837581.07
100,Jeremy Smith,HNW,2023-06-17,252984.88,252984.88
100,Jeremy Smith,HNW,2024-08-25,156223.15,409208.03
100,Jeremy Smith,HNW,2025-02-15,227249.85,636457.88
100,Jeremy Smith,HNW,2025-09-18,155346.0,791803.88
100,Jeremy Smith,HNW,2025-11-10,60521.2,852325.08
101,Joseph Schneider,HNW,2020-11-21,108476.15,108476.15
101,Joseph Schneider,HNW,2021-01-05,237511.33,345987.48
101,Joseph Schneider,HNW,2021-12-16,265593.03,611580.51
101,Joseph Schneider,HNW,2022-01-21,187185.0,798765.51
101,Joseph Schneider,HNW,2022-02-07,283126.87,1081892.38
101,Joseph Schneider,HNW,2022-05-02,347964.47,1429856.85
101,Joseph Schneider,HNW,2022-11-01,302107.31,1731964.16
101,Joseph Schneider,HNW,2022-12-30,357214.97,2089179.13
101,Joseph Schneider,HNW,2023-03-19,131201.38,2220380.51
101,Joseph Schneider,HNW,2023-09-30,191060.2,2411440.71
101,Joseph Schneider,HNW,2024-03-20,268360.48,2679801.19
101,Joseph Schneider,HNW,2024-08-07,346808.23,3026609.42
101,Joseph Schneider,HNW,2024-11-05,124067.77,3150677.19
101,Joseph Schneider,HNW,2025-04-04,279702.07,3430379.26
101,Joseph Schneider,HNW,2025-10-26,341798.86,3772178.12
101,Joseph Schneider,HNW,2025-11-29,190751.49,3962929.61
102,Hannah Bowman,HNW,2025-03-22,275031.3,275031.3
102,Hannah Bowman,HNW,2025-05-02,327382.52,602413.82
102,Hannah Bowman,HNW,2025-06-22,115132.28,717546.1
102,Hannah Bowman,HNW,2025-10-16,371837.05,1089383.15
102,Hannah Bowman,HNW,2025-12-17,310615.55,1399998.7
103,Charles Pearson,VHNW,2021-06-23,428577.69,428577.69
103,Charles Pearson,VHNW,2022-02-10,465281.19,893858.88
103,Charles Pearson,VHNW,2022-02-16,146974.16,1040833.04
103,Charles Pearson,VHNW,2022-03-07,58821.03,1099654.07
103,Charles Pearson,VHNW,2022-05-31,555741.12,1655395.19
103,Charles Pearson,VHNW,2022-10-02,89170.19,1744565.38
103,Charles Pearson,VHNW,2023-03-05,364643.68,2109209.06
103,Charles Pearson,VHNW,2023-08-28,135070.98,2244280.04
103,Charles Pearson,VHNW,2023-09-12,230070.09,2474350.13
103,Charles Pearson,VHNW,2023-11-30,287986.95,2762337.08
103,Charles Pearson,VHNW,2024-02-24,101494.82,2863831.9
103,Charles Pearson,VHNW,2024-02-25,140897.83,3004729.73
103,Charles Pearson,VHNW,2024-06-09,487252.46,3491982.19
103,Charles Pearson,VHNW,2024-08-15,399934.87,3891917.06
103,Charles Pearson,VHNW,2025-02-25,508757.41,4400674.47
103,Charles Pearson,VHNW,2025-07-01,108088.02,4508762.49
103,Charles Pearson,VHNW,2025-07-15,505088.59,5013851.08
103,Charles Pearson,VHNW,2025-08-10,500712.17,5514563.25
103,Charles Pearson,VHNW,2025-08-24,616210.15,6130773.4
103,Charles Pearson,VHNW,2025-10-10,142372.55,6273145.95
103,Charles Pearson,VHNW,2025-10-17,250888.57,6524034.52
103,Charles Pearson,VHNW,2025-10-20,182177.63,6706212.15
103,Charles Pearson,VHNW,2025-10-24,260579.1,6966791.25
103,Charles Pearson,VHNW,2025-10-26,102731.52,7069522.77
103,Charles Pearson,VHNW,2025-11-06,100673.4,7170196.17
103,Charles Pearson,VHNW,2025-11-11,68639.01,7238835.18
103,Charles Pearson,VHNW,2025-11-16,73048.73,7311883.91
103,Charles Pearson,VHNW,2025-11-23,52755.02,7364638.93
103,Charles Pearson,VHNW,2025-12-15,101741.81,7466380.74
103,Charles Pearson,VHNW,2025-12-27,85624.65,7552005.39
103,Charles Pearson,VHNW,2025-12-30,264400.13,7816405.52
103,Charles Pearson,VHNW,2025-12-31,241701.88,8058107.4
104,David Murray,VHNW,2022-08-08,80988.73,80988.73
104,David Murray,VHNW,2023-09-01,230447.45,311436.18
104,David Murray,VHNW,2023-11-06,95951.17,407387.35
104,David Murray,VHNW,2024-02-23,74798.07,482185.42
104,David Murray,VHNW,2024-04-19,126297.5,608482.92
104,David Murray,VHNW,2024-05-16,84011.19,692494.11
104,David Murray,VHNW,2024-11-25,91954.34,784448.45
104,David Murray,VHNW,2025-04-03,102845.35,887293.8
104,David Murray,VHNW,2025-05-04,59620.35,946914.15
104,David Murray,VHNW,2025-05-29,136994.5,1083908.65
104,David Murray,VHNW,2025-07-20,828985.27,1912893.92
104,David Murray,VHNW,2025-07-29,825334.98,2738228.9
104,David Murray,VHNW,2025-08-27,75023.83,2813252.73
104,David Murray,VHNW,2025-09-13,1325447.04,4138699.77
104,David Murray,VHNW,2025-09-22,80003.63,4218703.4
104,David Murray,VHNW,2025-10-08,553164.43,4771867.83
104,David Murray,VHNW,2025-10-21,335795.9,5107663.73
104,David Murray,VHNW,2025-12-01,913474.05,6021137.78
104,David Murray,VHNW,2025-12-13,281869.28,6303007.06
105,Kayla Mclean,UHNW,2025-03-04,790236.17,790236.17
105,Kayla Mclean,UHNW,2025-03-06,743360.03,1533596.2
105,Kayla Mclean,UHNW,2025-03-10,1050302.31,2583898.51
105,Kayla Mclean,UHNW,2025-04-18,204552.65,2788451.16
105,Kayla Mclean,UHNW,2025-04-21,405090.06,3193541.22
105,Kayla Mclean,UHNW,2025-05-18,1856522.22,5050063.44
105,Kayla Mclean,UHNW,2025-06-06,995219.11,6045282.55
105,Kayla Mclean,UHNW,2025-06-19,2605846.7,8651129.25
105,Kayla Mclean,UHNW,2025-07-08,787598.53,9438727.78
105,Kayla Mclean,UHNW,2025-07-13,142485.33,9581213.11
105,Kayla Mclean,UHNW,2025-08-08,4757370.77,14338583.88
105,Kayla Mclean,UHNW,2025-08-20,1250544.16,15589128.04
105,Kayla Mclean,UHNW,2025-09-05,3955644.05,19544772.09
105,Kayla Mclean,UHNW,2025-09-12,103340.54,19648112.63
105,Kayla Mclean,UHNW,2025-09-14,2707939.92,22356052.55
105,Kayla Mclean,UHNW,2025-09-16,1045388.25,23401440.8
105,Kayla Mclean,UHNW,2025-09-25,3319715.43,26721156.23
105,Kayla Mclean,UHNW,2025-09-28,3549539.96,30270696.19
105,Kayla Mclean,UHNW,2025-10-08,4151914.46,34422610.65
105,Kayla Mclean,UHNW,2025-10-13,4820252.51,39242863.16
105,Kayla Mclean,UHNW,2025-10-15,3569713.96,42812577.12
105,Kayla Mclean,UHNW,2025-10-19,1708506.68,44521083.8
105,Kayla Mclean,UHNW,2025-10-21,429144.58,44950228.38
105,Kayla Mclean,UHNW,2025-11-01,736574.29,45686802.67
105,Kayla Mclean,UHNW,2025-11-06,855052.85,46541855.52
105,Kayla Mclean,UHNW,2025-11-08,2280696.76,48822552.28
105,Kayla Mclean,UHNW,2025-11-29,277845.11,49100397.39
105,Kayla Mclean,UHNW,2025-12-07,484724.13,49585121.52
105,Kayla Mclean,UHNW,2025-12-10,837329.82,50422451.34
105,Kayla Mclean,UHNW,2025-12-22,3054116.82,53476568.16
105,Kayla Mclean,UHNW,2025-12-24,345103.56,53821671.72
106,Cassandra Brown,HNW,2023-07-11,255463.05,255463.05
106,Cassandra Brown,HNW,2023-07-23,167045.2,422508.25
106,Cassandra Brown,HNW,2023-08-28,147467.3,569975.55
106,Cassandra Brown,HNW,2023-11-05,247610.09,817585.64
106,Cassandra Brown,HNW,2023-11-26,211286.84,1028872.48
106,Cassandra Brown,HNW,2024-07-17,51487.39,1080359.87
106,Cassandra Brown,HNW,2024-08-20,269632.45,1349992.32
106,Cassandra Brown,HNW,2024-09-04,165672.21,1515664.53
106,Cassandra Brown,HNW,2024-10-15,72500.08,1588164.61
106,Cassandra Brown,HNW,2024-11-22,216895.32,1805059.93
106,Cassandra Brown,HNW,2024-11-29,198543.15,2003603.08
106,Cassandra Brown,HNW,2025-06-13,226808.2,2230411.28
106,Cassandra Brown,HNW,2025-06-13,252367.07,2482778.35
106,Cassandra Brown,HNW,2025-10-24,251130.48,2733908.83
106,Cassandra Brown,HNW,2025-10-27,164090.47,2897999.3
106,Cassandra Brown,HNW,2025-12-14,247545.75,3145545.05
107,Cody Reed,VHNW,2021-08-27,949372.75,949372.75
107,Cody Reed,VHNW,2022-04-03,456868.96,1406241.71
107,Cody Reed,VHNW,2022-05-07,887549.55,2293791.26
107,Cody Reed,VHNW,2022-06-26,921844.22,3215635.48
107,Cody Reed,VHNW,2022-12-30,731187.97,3946823.45
107,Cody Reed,VHNW,2023-03-29,776874.26,4723697.71
107,Cody Reed,VHNW,2024-01-29,373899.33,5097597.04
107,Cody Reed,VHNW,2024-01-30,175932.52,5273529.56
107,Cody Reed,VHNW,2024-03-22,162097.88,5435627.44
107,Cody Reed,VHNW,2024-05-15,77322.73,5512950.17
107,Cody Reed,VHNW,2024-05-23,358898.94,5871849.11
107,Cody Reed,VHNW,2024-06-03,363095.2,6234944.31
107,Cody Reed,VHNW,2024-07-20,93214.07,6328158.38
107,Cody Reed,VHNW,2024-09-10,236349.32,6564507.7
107,Cody Reed,VHNW,2025-04-27,142781.32,6707289.02
107,Cody Reed,VHNW,2025-07-30,294803.12,7002092.14
107,Cody Reed,VHNW,2025-08-26,132560.89,7134653.03
107,Cody Reed,VHNW,2025-09-19,443335.02,7577988.05
107,Cody Reed,VHNW,2025-10-14,342862.15,7920850.2
107,Cody Reed,VHNW,2025-10-15,203896.9,8124747.1
107,Cody Reed,VHNW,2025-10-25,249980.55,8374727.65
107,Cody Reed,VHNW,2025-12-22,80904.35,8455632.0
108,Jeremiah Bender,UHNW,2025-05-14,2496737.74,2496737.74
108,Jeremiah Bender,UHNW,2025-09-27,2068271.04,4565008.78
108,Jeremiah Bender,UHNW,2025-10-21,2243299.05,6808307.83
109,Kristi Kennedy,HNW,2022-02-12,216266.19,216266.19
109,Kristi Kennedy,HNW,2022-04-12,151964.17,368230.36
109,Kristi Kennedy,HNW,2023-08-11,194991.15,563221.51
109,Kristi Kennedy,HNW,2023-09-25,163137.94,726359.45
109,Kristi Kennedy,HNW,2024-06-23,78807.85,805167.3
109,Kristi Kennedy,HNW,2025-02-26,69715.08,874882.38
109,Kristi Kennedy,HNW,2025-05-15,113990.52,988872.9
109,Kristi Kennedy,HNW,2025-06-29,96975.54,1085848.44
110,Lisa Mitchell,HNW,2025-12-14,58130.72,58130.72
110,Lisa Mitchell,HNW,2025-12-14,131936.8,190067.52
110,Lisa Mitchell,HNW,2025-12-15,132776.88,322844.4
110,Lisa Mitchell,HNW,2025-12-15,117698.03,440542.43
110,Lisa Mitchell,HNW,2025-12-19,59536.16,500078.59
110,Lisa Mitchell,HNW,2025-12-19,90562.3,590640.89
110,Lisa Mitchell,HNW,2025-12-20,101608.18,692249.07
110,Lisa Mitchell,HNW,2025-12-22,60731.72,752980.79
110,Lisa Mitchell,HNW,2025-12-23,52020.29,805001.08
110,Lisa Mitchell,HNW,2025-12-23,85013.31,890014.39
110,Lisa Mitchell,HNW,2025-12-25,77159.34,967173.73
110,Lisa Mitchell,HNW,2025-12-28,119455.55,1086629.28
110,Lisa Mitchell,HNW,2025-12-29,97916.3,1184545.58
110,Lisa Mitchell,HNW,2025-12-31,68998.5,1253544.08
111,Daniel Payne,VHNW,2021-08-13,611851.87,611851.87
111,Daniel Payne,VHNW,2022-03-21,379998.91,991850.78
111,Daniel Payne,VHNW,2024-02-20,1496572.07,2488422.85
111,Daniel Payne,VHNW,2024-03-14,517023.28,3005446.13
111,Daniel Payne,VHNW,2024-10-02,88451.94,3093898.07
111,Daniel Payne,VHNW,2025-05-07,1150437.5,4244335.57
112,Jacob Torres,UHNW,2025-01-01,3345956.86,3345956.86
112,Jacob Torres,UHNW,2025-01-19,2799580.62,6145537.48
112,Jacob Torres,UHNW,2025-03-12,9295019.87,15440557.35
112,Jacob Torres,UHNW,2025-04-10,103049.28,15543606.63
112,Jacob Torres,UHNW,2025-04-15,389229.32,15932835.95
112,Jacob Torres,UHNW,2025-05-20,71376.53,16004212.48
112,Jacob Torres,UHNW,2025-07-10,702225.55,16706438.03
112,Jacob Torres,UHNW,2025-09-23,286704.93,16993142.96
112,Jacob Torres,UHNW,2025-10-14,324406.35,17317549.31
113,Joel Miller,HNW,2021-07-17,324237.26,324237.26
113,Joel Miller,HNW,2021-10-27,407520.7,731757.96
113,Joel Miller,HNW,2022-07-30,407899.68,1139657.64
113,Joel Miller,HNW,2022-09-28,457153.04,1596810.68
113,Joel Miller,HNW,2023-06-16,79806.01,1676616.69
113,Joel Miller,HNW,2023-06-21,110217.47,1786834.16
113,Joel Miller,HNW,2023-07-16,244454.52,2031288.68
113,Joel Miller,HNW,2024-09-23,362298.79,2393587.47
113,Joel Miller,HNW,2024-12-12,205438.13,2599025.6
113,Joel Miller,HNW,2025-08-23,427020.63,3026046.23
114,Tonya George,VHNW,2025-11-10,903922.52,903922.52
115,Tracy Cortez,HNW,2020-05-04,327679.86,327679.86
115,Tracy Cortez,HNW,2020-09-30,379565.53,707245.39
115,Tracy Cortez,HNW,2020-11-21,107209.87,814455.26
115,Tracy Cortez,HNW,2021-01-30,185596.11,1000051.37
115,Tracy Cortez,HNW,2021-12-11,322681.24,1322732.61
115,Tracy Cortez,HNW,2021-12-22,394810.2,1717542.81
115,Tracy Cortez,HNW,2022-01-13,201695.24,1919238.05
115,Tracy Cortez,HNW,2022-07-08,71979.23,1991217.28
115,Tracy Cortez,HNW,2023-09-28,164272.82,2155490.1
115,Tracy Cortez,HNW,2024-03-26,347393.41,2502883.51
115,Tracy Cortez,HNW,2025-06-06,218613.1,2721496.61
115,Tracy Cortez,HNW,2025-07-27,78645.09,2800141.7
115,Tracy Cortez,HNW,2025-07-28,399788.42,3199930.12
116,James Knight,VHNW,2025-09-25,208227.4,208227.4
116,James Knight,VHNW,2025-10-12,1694649.54,1902876.94
116,James Knight,VHNW,2025-10-13,837512.23,2740389.17
116,James Knight,VHNW,2025-10-22,1429189.76,4169578.93
116,James Knight,VHNW,2025-11-23,774936.83,4944515.76
116,James Knight,VHNW,2025-11-27,1352541.36,6297057.12
116,James Knight,VHNW,2025-12-23,2012524.54,8309581.66
116,James Knight,VHNW,2025-12-28,2080212.15,10389793.81
116,James Knight,VHNW,2025-12-31,1282872.9,11672666.71
117,Craig Gibbs,HNW,2025-02-23,460281.73,460281.73
117,Craig Gibbs,HNW,2025-03-09,69316.5,529598.23
117,Craig Gibbs,HNW,2025-03-11,356596.05,886194.28
117,Craig Gibbs,HNW,2025-03-12,421375.93,1307570.21
117,Craig Gibbs,HNW,2025-04-08,419749.26,1727319.47
117,Craig Gibbs,HNW,2025-04-29,121124.8,1848444.27
117,Craig Gibbs,HNW,2025-09-21,202309.01,2050753.28
117,Craig Gibbs,HNW,2025-11-04,275841.76,2326595.04
117,Craig Gibbs,HNW,2025-12-03,318470.66,2645065.7
118,Jodi Bishop DDS,HNW,2022-08-05,309623.05,309623.05
118,Jodi Bishop DDS,HNW,2022-09-26,78371.33,387994.38
118,Jodi Bishop DDS,HNW,2023-01-25,130870.74,518865.12
118,Jodi Bishop DDS,HNW,2023-05-20,280749.95,799615.07
118,Jodi Bishop DDS,HNW,2023-05-27,146958.18,946573.25
118,Jodi Bishop DDS,HNW,2023-08-05,95396.88,1041970.13
118,Jodi Bishop DDS,HNW,2023-12-14,321019.39,1362989.52
118,Jodi Bishop DDS,HNW,2024-04-20,233266.4,1596255.92
118,Jodi Bishop DDS,HNW,2024-07-24,227541.13,1823797.05
118,Jodi Bishop DDS,HNW,2024-08-07,234082.46,2057879.51
118,Jodi Bishop DDS,HNW,2024-08-15,324881.61,2382761.12
118,Jodi Bishop DDS,HNW,2025-08-11,119694.79,2502455.91
118,Jodi Bishop DDS,HNW,2025-08-21,95979.09,2598435.0
118,Jodi Bishop DDS,HNW,2025-12-18,188550.6,2786985.6
119,Jessica Ramos,HNW,2025-06-23,140516.79,140516.79
119,Jessica Ramos,HNW,2025-07-25,65771.11,206287.9
119,Jessica Ramos,HNW,2025-08-16,217271.94,423559.84
119,Jessica Ramos,HNW,2025-08-25,231316.95,654876.79
119,Jessica Ramos,HNW,2025-11-07,199045.04,853921.83
119,Jessica Ramos,HNW,2025-11-12,84770.16,938691.99
119,Jessica Ramos,HNW,2025-11-22,228507.7,1167199.69
119,Jessica Ramos,HNW,2025-12-11,154796.17,1321995.86
120,George Atkinson,UHNW,2024-04-11,8430945.5,8430945.5
120,George Atkinson,UHNW,2024-04-26,10243591.34,18674536.84
120,George Atkinson,UHNW,2024-07-21,12624954.25,31299491.09
120,George Atkinson,UHNW,2024-10-04,4354438.19,35653929.28
120,George Atkinson,UHNW,2025-03-01,12233120.76,47887050.04
120,George Atkinson,UHNW,2025-06-12,2156870.0,50043920.04
120,George Atkinson,UHNW,2025-06-16,7773269.45,57817189.49
120,George Atkinson,UHNW,2025-08-20,11046319.84,68863509.33
120,George Atkinson,UHNW,2025-09-13,9187551.33,78051060.66
120,George Atkinson,UHNW,2025-12-18,13853360.34,91904421.0
121,Jessica Hill,VHNW,2023-12-17,376418.98,376418.98
121,Jessica Hill,VHNW,2024-04-18,1807231.35,2183650.33
